"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","OrderEx","Gender","ProlificID","difficulty","attentionCheck","attCheck2Choice","attCheck2Text","dominantHand","Age","comments","responses","test_part","user_agent","success","choice","x_cord","y_cord","time_cord","first_movement_time","trajectory","trial_num","Left_option","Right_option","key_press","response"
"758.6000000238419","stim/10.png,stim/8.png","","cta-radio","134","241004","0.0-13.29-0.29-1.29","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","trial","","","stim/10.png","774,768,760,747,717,676,634,563,540,524,514,509,505,500,498","666,663,652,632,580,507,436,332,296,267,245,225,207,190,188","1710163729153,1710163729169,1710163729186,1710163729202,1710163729219,1710163729236,1710163729252,1710163729269,1710163729286,1710163729303,1710163729319,1710163729336,1710163729352,1710163729386,1710163729402","241616.39999997616","hidden","29","stim/10.png","stim/8.png","",""
"null","","","html-keyboard-response","135","241115","0.0-13.29-0.29-2.29","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","fixationMouse","","","","","","","","","","","","null",""
"2552","How much conflict did you experience in making this decision?:","","html-slider-response","136","244180","0.0-13.29-0.29-3.29","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","Slider","","","","","","","","","29","","","","1039"
"1762","","0","html-button-response","137","245949","0.0-13.29-0.29-4.29","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","","","","","","","","","","","","","",""
"652.2000000476837","stim/1.png,stim/8.png","","cta-radio","138","246602","0.0-13.30-0.30-1.30","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","trial","","","stim/8.png","774,774,775,792,813,840,872,908,929,943,952,961,975,982,991,996,1001,1001","680,676,665,624,579,514,445,382,341,320,305,292,280,272,264,259,249,248","1710163734926,1710163734947,1710163734964,1710163734981,1710163734997,1710163735014,1710163735031,1710163735048,1710163735064,1710163735081,1710163735097,1710163735114,1710163735131,1710163735147,1710163735164,1710163735180,1710163735197,1710163735214","247389.39999997616","hidden","30","stim/1.png","stim/8.png","",""
"null","","","html-keyboard-response","139","246717","0.0-13.30-0.30-2.30","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","fixationMouse","","","","","","","","","","","","null",""
"2537","How much conflict did you experience in making this decision?:","","html-slider-response","140","249756","0.0-13.30-0.30-3.30","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","Slider","","","","","","","","","30","","","","785"
"715","","0","html-button-response","141","250476","0.0-13.30-0.30-4.30","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","","","","","","","","","","","","","",""
"724.3000000715256","stim/12.png,stim/8.png","","cta-radio","142","251201","0.0-13.31-0.31-1.31","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","trial","","","stim/12.png","767,768,772,780,788,797,804,804,804,804,799,788,776,756,727,697,671,648,631,615,604,596,591,584,572,556,543,532,522,519","691,687,679,660,632,601,557,536,520,504,484,463,444,425,404,383,363,344,328,312,308,308,308,308,308,309,309,309,309,309","1710163739380,1710163739392,1710163739409,1710163739425,1710163739442,1710163739459,1710163739475,1710163739492,1710163739509,1710163739525,1710163739542,1710163739559,1710163739575,1710163739592,1710163739609,1710163739625,1710163739642,1710163739658,1710163739675,1710163739692,1710163739708,1710163739725,1710163739742,1710163739759,1710163739775,1710163739792,1710163739809,1710163739825,1710163739842,1710163739858","251845.20000004768","hidden","31","stim/12.png","stim/8.png","",""
"null","","","html-keyboard-response","143","251306","0.0-13.31-0.31-2.31","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","fixationMouse","","","","","","","","","","","","null",""
"3021","How much conflict did you experience in making this decision?:","","html-slider-response","144","254843","0.0-13.31-0.31-3.31","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","Slider","","","","","","","","","31","","","","804"
"850","","0","html-button-response","145","255699","0.0-13.31-0.31-4.31","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","","","","","","","","","","","","","",""
"656","stim/2.png,stim/11.png","","cta-radio","146","256356","0.0-13.32-0.32-1.32","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","trial","","","stim/11.png","780,780,780,780,784,792,803,811,819,826,834,843,853,875,896,920,940,962,985,999,1004,1014,1020,1023,1025,1028,1029,1030","677,673,667,657,636,608,575,544,516,488,459,434,415,387,368,354,343,331,318,308,304,296,292,286,282,276,275,274","1710163744571,1710163744588,1710163744604,1710163744621,1710163744638,1710163744654,1710163744671,1710163744688,1710163744705,1710163744721,1710163744737,1710163744754,1710163744771,1710163744787,1710163744804,1710163744821,1710163744837,1710163744854,1710163744871,1710163744888,1710163744905,1710163744921,1710163744937,1710163744954,1710163744971,1710163744987,1710163745004,1710163745021","257036.5","hidden","32","stim/2.png","stim/11.png","",""
"null","","","html-keyboard-response","147","256464","0.0-13.32-0.32-2.32","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","fixationMouse","","","","","","","","","","","","null",""
"1775","How much conflict did you experience in making this decision?:","","html-slider-response","148","258747","0.0-13.32-0.32-3.32","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","Slider","","","","","","","","","32","","","","589"
"1059","","0","html-button-response","149","259811","0.0-13.32-0.32-4.32","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","","","","","","","","","","","","","",""
"637.3999999761581","stim/9.png,stim/12.png","","cta-radio","150","260450","0.0-13.33-0.33-1.33","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","trial","","","stim/12.png","759,769,797,849,881,902,916,926,932,938,941,948,960,972,994,1004,1011,1012,1012,1012","672,638,573,443,372,334,316,307,303,300,300,296,291,283,271,267,264,264,264,265","1710163748828,1710163748851,1710163748867,1710163748884,1710163748901,1710163748917,1710163748934,1710163748951,1710163748967,1710163748984,1710163749001,1710163749017,1710163749034,1710163749051,1710163749067,1710163749084,1710163749100,1710163749118,1710163749275,1710163749284","261293.20000004768","hidden","33","stim/9.png","stim/12.png","",""
"null","","","html-keyboard-response","151","260558","0.0-13.33-0.33-2.33","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","fixationMouse","","","","","","","","","","","","null",""
"2744","How much conflict did you experience in making this decision?:","","html-slider-response","152","263811","0.0-13.33-0.33-3.33","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","Slider","","","","","","","","","33","","","","394"
"866","","0","html-button-response","153","264684","0.0-13.33-0.33-4.33","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","","","","","","","","","","","","","",""
"533.6000000238419","stim/11.png,stim/1.png","","cta-radio","154","265218","0.0-13.34-0.34-1.34","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","trial","","","stim/1.png","752,776,795,814,837,861,881,894,897,900,903,907,912,921,938,954,973,997,1014,1026,1028,1030,1031,1031","692,636,594,543,491,436,393,362,348,338,333,324,314,300,284,270,256,243,232,227,226,226,226,227","1710163753547,1710163753563,1710163753580,1710163753597,1710163753613,1710163753630,1710163753647,1710163753663,1710163753680,1710163753697,1710163753713,1710163753730,1710163753747,1710163753763,1710163753780,1710163753797,1710163753813,1710163753830,1710163753847,1710163753863,1710163753880,1710163753980,1710163754036,1710163754044","266012.10000002384","hidden","34","stim/11.png","stim/1.png","",""
"null","","","html-keyboard-response","155","265323","0.0-13.34-0.34-2.34","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","fixationMouse","","","","","","","","","","","","null",""
"2556","How much conflict did you experience in making this decision?:","","html-slider-response","156","268395","0.0-13.34-0.34-3.34","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","Slider","","","","","","","","","34","","","","355"
"802","","0","html-button-response","157","269203","0.0-13.34-0.34-4.34","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","","","","","","","","","","","","","",""
"539.8000000715256","stim/12.png,stim/11.png","","cta-radio","158","269745","0.0-13.35-0.35-1.35","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","trial","","","stim/11.png","777,801,813,840,866,889,909,916,924,932,936,937,940,948,957,970,987,996,999,1000,1001","666,604,574,501,404,316,244,215,195,182,177,176,176,176,176,176,177,179,180,180,181","1710163758109,1710163758132,1710163758143,1710163758160,1710163758176,1710163758193,1710163758209,1710163758226,1710163758243,1710163758259,1710163758276,1710163758293,1710163758310,1710163758327,1710163758343,1710163758359,1710163758376,1710163758393,1710163758409,1710163758426,1710163758493","270573.89999997616","hidden","35","stim/12.png","stim/11.png","",""
"null","","","html-keyboard-response","159","269850","0.0-13.35-0.35-2.35","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","fixationMouse","","","","","","","","","","","","null",""
"3073","How much conflict did you experience in making this decision?:","","html-slider-response","160","273427","0.0-13.35-0.35-3.35","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","Slider","","","","","","","","","35","","","","218"
"1090","","0","html-button-response","161","274523","0.0-13.35-0.35-4.35","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","","","","","","","","","","","","","",""
"540.0999999046326","stim/6.png,stim/1.png","","cta-radio","162","275065","0.0-13.36-0.36-1.36","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","trial","","","stim/1.png","759,759,770,785,796,808,824,833,842,845,848,855,866,887,909,928,944,955,962,970,976,980,984,987,987,988","695,685,639,592,550,510,472,445,427,419,414,404,389,370,354,344,334,328,322,314,308,303,299,296,295,295","1710163763372,1710163763389,1710163763405,1710163763422,1710163763438,1710163763455,1710163763472,1710163763488,1710163763505,1710163763522,1710163763538,1710163763555,1710163763571,1710163763588,1710163763605,1710163763622,1710163763638,1710163763655,1710163763672,1710163763688,1710163763705,1710163763721,1710163763738,1710163763755,1710163763839,1710163763884","275837.2999999523","hidden","36","stim/6.png","stim/1.png","",""
