"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","OrderEx","Gender","ProlificID","difficulty","attentionCheck","attCheck2Choice","attCheck2Text","dominantHand","Age","comments","responses","test_part","user_agent","success","choice","x_cord","y_cord","time_cord","first_movement_time","trajectory","trial_num","Left_option","Right_option","key_press","response"
"2169","How much conflict did you experience in making this decision?:","","html-slider-response","208","414107","0.0-13.47-0.47-3.47","First_First","Female","5a9b273089de8200013f0bca","3","To decide between options","","yes","Right handed","32","very long I started getting bored towards the end","","Slider","","","","","","","","","47","","","","2277"
"891","","0","html-button-response","209","415003","0.0-13.47-0.47-4.47","First_First","Female","5a9b273089de8200013f0bca","3","To decide between options","","yes","Right handed","32","very long I started getting bored towards the end","","","","","","","","","","","","","","",""
"985.5","stim/8.png,stim/12.png","","cta-radio","210","415989","0.0-13.48-0.48-1.48","First_First","Female","5a9b273089de8200013f0bca","3","To decide between options","","yes","Right handed","32","very long I started getting bored towards the end","","trial","","","stim/12.png","942,980,1079,1157,1225,1265,1279,1282,1282,1282,1282,1282,1283,1283,1283,1283","835,786,659,563,473,406,373,360,358,357,356,354,349,345,343,342","1710164190788,1710164190804,1710164190821,1710164190838,1710164190855,1710164190871,1710164190888,1710164190904,1710164190921,1710164190938,1710164191020,1710164191039,1710164191055,1710164191071,1710164191088,1710164191093","416775.3999999985","hidden","48","stim/8.png","stim/12.png","",""
"null","","","html-keyboard-response","211","416100","0.0-13.48-0.48-2.48","First_First","Female","5a9b273089de8200013f0bca","3","To decide between options","","yes","Right handed","32","very long I started getting bored towards the end","","fixationMouse","","","","","","","","","","","","null",""
"2748","How much conflict did you experience in making this decision?:","","html-slider-response","212","419355","0.0-13.48-0.48-3.48","First_First","Female","5a9b273089de8200013f0bca","3","To decide between options","","yes","Right handed","32","very long I started getting bored towards the end","","Slider","","","","","","","","","48","","","","0"
"492","","0","html-button-response","213","419851","0.0-13.48-0.48-4.48","First_First","Female","5a9b273089de8200013f0bca","3","To decide between options","","yes","Right handed","32","very long I started getting bored towards the end","","","","","","","","","","","","","","",""
"865.8999999985099","stim/8.png,stim/7.png","","cta-radio","214","420717","0.0-13.49-0.49-1.49","First_First","Female","5a9b273089de8200013f0bca","3","To decide between options","","yes","Right handed","32","very long I started getting bored towards the end","","trial","","","stim/7.png","982,955,931,914,908,913,934,973,1027,1087,1132,1162,1181,1195,1201,1208,1216,1224,1231,1235,1236,1237,1237,1238","849,816,773,723,672,618,565,519,483,454,438,427,419,412,407,402,396,390,382,376,370,365,362,359","1710164195404,1710164195421,1710164195437,1710164195454,1710164195471,1710164195488,1710164195504,1710164195521,1710164195538,1710164195554,1710164195571,1710164195588,1710164195604,1710164195621,1710164195637,1710164195654,1710164195671,1710164195687,1710164195704,1710164195721,1710164195737,1710164195754,1710164195771,1710164195787","421391.8999999985","hidden","49","stim/8.png","stim/7.png","",""
"null","","","html-keyboard-response","215","420833","0.0-13.49-0.49-2.49","First_First","Female","5a9b273089de8200013f0bca","3","To decide between options","","yes","Right handed","32","very long I started getting bored towards the end","","fixationMouse","","","","","","","","","","","","null",""
"1767","How much conflict did you experience in making this decision?:","","html-slider-response","216","423107","0.0-13.49-0.49-3.49","First_First","Female","5a9b273089de8200013f0bca","3","To decide between options","","yes","Right handed","32","very long I started getting bored towards the end","","Slider","","","","","","","","","49","","","","1609"
"1333","","0","html-button-response","217","424443","0.0-13.49-0.49-4.49","First_First","Female","5a9b273089de8200013f0bca","3","To decide between options","","yes","Right handed","32","very long I started getting bored towards the end","","","","","","","","","","","","","","",""
