"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","OrderEx","Gender","ProlificID","difficulty","attentionCheck","attCheck2Choice","attCheck2Text","dominantHand","Age","comments","responses","test_part","user_agent","success","choice","x_cord","y_cord","time_cord","first_movement_time","trajectory","trial_num","Left_option","Right_option","key_press","response"
"1411.4000000357628","stim/2.png,stim/6.png","","cta-radio","170","377045","0.0-13.38-0.38-1.38","Second_First","Female","5ec3dd98ce3cd40668c0115f","6","To decide between options","","yes","Right handed","24","","","trial","","","stim/2.png","759,746,725,694,656,639,619,609,604,603,603,603,603,600,584,575,566,562,561","668,643,597,538,445,372,290,252,222,210,204,201,200,200,204,205,205,205,206","1710161162072,1710161162080,1710161162098,1710161162114,1710161162130,1710161162147,1710161162164,1710161162181,1710161162197,1710161162214,1710161162231,1710161162247,1710161162264,1710161162593,1710161162613,1710161162630,1710161162648,1710161162663,1710161162680","378000.7000000477","shown","38","stim/2.png","stim/6.png","",""
"null","","","html-keyboard-response","171","377159","0.0-13.38-0.38-2.38","Second_First","Female","5ec3dd98ce3cd40668c0115f","6","To decide between options","","yes","Right handed","24","","","fixationMouse","","","","","","","","","","","","null",""
"4914","How much conflict did you experience in making this decision?:","","html-slider-response","172","382588","0.0-13.38-0.38-3.38","Second_First","Female","5ec3dd98ce3cd40668c0115f","6","To decide between options","","yes","Right handed","24","","","Slider","","","","","","","","","38","","","","3406"
"1157","","0","html-button-response","173","383753","0.0-13.38-0.38-4.38","Second_First","Female","5ec3dd98ce3cd40668c0115f","6","To decide between options","","yes","Right handed","24","","","","","","","","","","","","","","","",""
"1253.699999988079","stim/7.png,stim/10.png","","cta-radio","174","385008","0.0-13.39-0.39-1.39","Second_First","Female","5ec3dd98ce3cd40668c0115f","6","To decide between options","","yes","Right handed","24","","","trial","","","stim/10.png","783,809,827,844,882,898,917,927,932,936,939,941,943,943,947,956,967,981,989,993,995","652,596,556,516,452,427,400,388,385,380,377,373,372,371,359,322,294,269,260,257,256","1710161170031,1710161170044,1710161170061,1710161170078,1710161170094,1710161170111,1710161170128,1710161170144,1710161170162,1710161170178,1710161170194,1710161170211,1710161170228,1710161170244,1710161170494,1710161170511,1710161170528,1710161170544,1710161170561,1710161170578,1710161170594","385959.10000002384","shown","39","stim/7.png","stim/10.png","",""
"null","","","html-keyboard-response","175","385122","0.0-13.39-0.39-2.39","Second_First","Female","5ec3dd98ce3cd40668c0115f","6","To decide between options","","yes","Right handed","24","","","fixationMouse","","","","","","","","","","","","null",""
"4264","How much conflict did you experience in making this decision?:","","html-slider-response","176","389895","0.0-13.39-0.39-3.39","Second_First","Female","5ec3dd98ce3cd40668c0115f","6","To decide between options","","yes","Right handed","24","","","Slider","","","","","","","","","39","","","","6812"
"3065","","0","html-button-response","177","392967","0.0-13.39-0.39-4.39","Second_First","Female","5ec3dd98ce3cd40668c0115f","6","To decide between options","","yes","Right handed","24","","","","","","","","","","","","","","","",""
"1483.6000000238419","stim/7.png,stim/8.png","","cta-radio","178","394453","0.0-13.40-0.40-1.40","Second_First","Female","5ec3dd98ce3cd40668c0115f","6","To decide between options","","yes","Right handed","24","","","trial","","","stim/7.png","708,663,642,630,616,608,603,601,600,600,591,573,557,539,537","601,519,475,443,405,386,362,349,341,336,331,315,303,285,284","1710161179558,1710161179575,1710161179592,1710161179608,1710161179625,1710161179642,1710161179658,1710161179675,1710161179692,1710161179708,1710161179991,1710161180008,1710161180025,1710161180041,1710161180059","395487","shown","40","stim/7.png","stim/8.png","",""
"null","","","html-keyboard-response","179","394565","0.0-13.40-0.40-2.40","Second_First","Female","5ec3dd98ce3cd40668c0115f","6","To decide between options","","yes","Right handed","24","","","fixationMouse","","","","","","","","","","","","null",""
