"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","OrderEx","Gender","ProlificID","difficulty","attentionCheck","attCheck2Choice","attCheck2Text","dominantHand","Age","comments","responses","test_part","user_agent","success","choice","x_cord","y_cord","time_cord","first_movement_time","trajectory","trial_num","Left_option","Right_option","key_press","response"
"1429.2999999523163","stim/8.png,stim/6.png","","cta-radio","121","354161","0.0-13.25-0.25-1.25","First_First","Male","65b8200c6718c6362f486a45","6","To decide between options","","yes","Right handed","26","","","trial","","","stim/6.png","691,692,693,693,693,674,645,569,535,502,497,494,494,494,498,516,555,611,728,766,776,785,795,809,818,822,824,825,827,829,833,843,857,873,875,877,880,882","592,593,589,580,570,522,479,377,341,313,308,303,299,298,296,296,296,296,286,275,269,261,254,242,237,235,231,231,231,231,231,231,231,229,229,229,229,229","1710163900572,1710163900595,1710163900968,1710163900976,1710163900996,1710163901026,1710163901046,1710163901076,1710163901096,1710163901126,1710163901146,1710163901172,1710163901196,1710163901226,1710163901246,1710163901272,1710163901301,1710163901324,1710163901345,1710163901371,1710163901401,1710163901426,1710163901452,1710163901473,1710163901496,1710163901524,1710163901551,1710163901573,1710163901596,1710163901626,1710163901651,1710163901673,1710163901696,1710163901726,1710163901746,1710163901772,1710163901796,1710163901826","356450.89999997616","hidden","25","stim/8.png","stim/6.png","",""
"null","","","html-keyboard-response","122","354273","0.0-13.25-0.25-2.25","First_First","Male","65b8200c6718c6362f486a45","6","To decide between options","","yes","Right handed","26","","","fixationMouse","","","","","","","","","","","","null",""
"3384","How much conflict did you experience in making this decision?:","","html-slider-response","123","358163","0.0-13.25-0.25-3.25","First_First","Male","65b8200c6718c6362f486a45","6","To decide between options","","yes","Right handed","26","","","Slider","","","","","","","","","25","","","","495"
"1122","","0","html-button-response","124","359290","0.0-13.25-0.25-4.25","First_First","Male","65b8200c6718c6362f486a45","6","To decide between options","","yes","Right handed","26","","","","","","","","","","","","","","","",""
"1039.7000000476837","stim/10.png,stim/9.png","","cta-radio","125","360332","0.0-13.26-0.26-1.26","First_First","Male","65b8200c6718c6362f486a45","6","To decide between options","","yes","Right handed","26","","","trial","","","stim/9.png","670,605,541,467,444,436,436,440,466,520,664,781,851,859,861,863,867,875,900,909,912,913","572,448,371,288,265,253,250,242,233,231,221,219,217,217,218,218,221,225,228,228,229,230","1710163907460,1710163907492,1710163907516,1710163907541,1710163907566,1710163907592,1710163907612,1710163907636,1710163907666,1710163907686,1710163907712,1710163907736,1710163907762,1710163907786,1710163907816,1710163907836,1710163907862,1710163907892,1710163907916,1710163907936,1710163907961,1710163907992","363339.39999997616","hidden","26","stim/10.png","stim/9.png","",""
"null","","","html-keyboard-response","126","360438","0.0-13.26-0.26-2.26","First_First","Male","65b8200c6718c6362f486a45","6","To decide between options","","yes","Right handed","26","","","fixationMouse","","","","","","","","","","","","null",""
"2241","How much conflict did you experience in making this decision?:","","html-slider-response","127","363182","0.0-13.26-0.26-3.26","First_First","Male","65b8200c6718c6362f486a45","6","To decide between options","","yes","Right handed","26","","","Slider","","","","","","","","","26","","","","421"
"3414","","0","html-button-response","128","366602","0.0-13.26-0.26-4.26","First_First","Male","65b8200c6718c6362f486a45","6","To decide between options","","yes","Right handed","26","","","","","","","","","","","","","","","",""
"758.6000000238419","stim/8.png,stim/12.png","","cta-radio","129","367362","0.0-13.27-0.27-1.27","First_First","Male","65b8200c6718c6362f486a45","6","To decide between options","","yes","Right handed","26","","","trial","","","stim/8.png","656,639,552,477,396,374,369,367","577,546,427,331,240,224,219,217","1710163914740,1710163914755,1710163914781,1710163914812,1710163914831,1710163914861,1710163914883,1710163914911","370619.39999997616","hidden","27","stim/8.png","stim/12.png","",""
"null","","","html-keyboard-response","130","367479","0.0-13.27-0.27-2.27","First_First","Male","65b8200c6718c6362f486a45","6","To decide between options","","yes","Right handed","26","","","fixationMouse","","","","","","","","","","","","null",""
"2798","How much conflict did you experience in making this decision?:","","html-slider-response","131","370802","0.0-13.27-0.27-3.27","First_First","Male","65b8200c6718c6362f486a45","6","To decide between options","","yes","Right handed","26","","","Slider","","","","","","","","","27","","","","767"
"2397","","0","html-button-response","132","373204","0.0-13.27-0.27-4.27","First_First","Male","65b8200c6718c6362f486a45","6","To decide between options","","yes","Right handed","26","","","","","","","","","","","","","","","",""
"852.5","stim/8.png,stim/7.png","","cta-radio","133","374059","0.0-13.28-0.28-1.28","First_First","Male","65b8200c6718c6362f486a45","6","To decide between options","","yes","Right handed","26","","","trial","","","stim/8.png","693,685,673,609,521,494,468,466,463,462,461,461,461,463,465,462,462","609,596,577,496,417,372,330,323,313,311,310,309,300,289,253,235,233","1710163921132,1710163921159,1710163921180,1710163921209,1710163921232,1710163921253,1710163921284,1710163921301,1710163921333,1710163921354,1710163921379,1710163921409,1710163921588,1710163921603,1710163921629,1710163921659,1710163921684","377003.59999990463","hidden","28","stim/8.png","stim/7.png","",""
"null","","","html-keyboard-response","134","374166","0.0-13.28-0.28-2.28","First_First","Male","65b8200c6718c6362f486a45","6","To decide between options","","yes","Right handed","26","","","fixationMouse","","","","","","","","","","","","null",""
"2944","How much conflict did you experience in making this decision?:","","html-slider-response","135","377614","0.0-13.28-0.28-3.28","First_First","Male","65b8200c6718c6362f486a45","6","To decide between options","","yes","Right handed","26","","","Slider","","","","","","","","","28","","","","495"
"4549","","0","html-button-response","136","382169","0.0-13.28-0.28-4.28","First_First","Male","65b8200c6718c6362f486a45","6","To decide between options","","yes","Right handed","26","","","","","","","","","","","","","","","",""
